scheme_code,scheme_name,fund_house,category,latest_nav_date,latest_nav,latest_date,return_1y,return_3y,return_5y,volatility,score_1y,score_3y,score_5y,score
150212,BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,mid_cap,2026-08-28,137.0947,2026-08-28,16.410626977401364,18.916771095866093,,14.428134313495603,85.18518518518519,60.86956521739131,,49.90338164251209
119566,Sundaram Large and Midcap Fund Direct Plan - Growth,Sundaram Mutual Fund,mid_cap,2026-08-28,108.3387,2026-08-28,15.018148964834865,16.969167491697924,14.00560316586894,,79.62962962962963,41.30434782608695,30.0,49.41062801932367
120505,Axis Midcap Fund - Direct Plan - Growth,Axis Mutual Fund,mid_cap,2026-08-28,144.91,2026-08-28,11.38355111452729,18.11470376134794,14.691519237123863,,51.85185185185185,54.347826086956516,35.0,47.79468599033817
152002,LIC MF Mid Cap Fund-Direct Plan-Growth,LIC Mutual Fund,mid_cap,2026-08-28,35.8961,2026-08-28,13.3506167069805,18.448938138227746,,16.47763336356135,72.22222222222221,58.69565217391305,,45.14492753623188
140175,Edelweiss Large & Mid Cap Fund - Direct Plan - Growth Option,Edelweiss Mutual Fund,mid_cap,2026-08-28,110.351,2026-08-28,10.92893977623417,16.484341691415615,14.984474198371146,15.723860034378845,48.148148148148145,39.130434782608695,45.0,43.59661835748792
145110,Axis Large & Mid Cap Fund - Direct Plan - Growth,Axis Mutual Fund,mid_cap,2026-08-28,39.54,2026-08-28,11.505922165820648,17.313851514359378,13.708954391154403,14.603899183161543,55.55555555555556,45.65217391304348,27.500000000000004,43.17753623188406
118533,Franklin India Mid Cap Fund - Direct - Growth,Franklin Templeton Mutual Fund,mid_cap,2026-08-28,3248.5722,2026-08-28,7.226361420228367,17.83519764350874,15.640472732144573,15.337649899594204,20.37037037037037,50.0,55.00000000000001,42.611111111111114
147840,Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth,Mahindra Manulife Mutual Fund,mid_cap,2026-08-28,32.0525,2026-08-28,11.727121255429074,14.62061951353213,14.958416632010806,17.767852858185126,62.96296296296296,21.73913043478261,42.5,40.33454106280193
150817,Canara Robeco Mid Cap Fund- Direct Plan- Growth Option,Canara Robeco Mutual Fund,mid_cap,2026-08-28,19.76,2026-08-28,11.073636874648685,18.918573575210917,,14.937401609394943,50.0,63.04347826086957,,40.21739130434783
119350,BANK OF INDIA Large & Mid Cap Fund Direct Plan-Growth,Bank of India Mutual Fund,mid_cap,2026-08-28,110.06,2026-08-28,11.690683986198502,15.803679462836563,13.46969358052097,16.063331143616278,61.111111111111114,30.434782608695656,20.0,36.507246376811594
119071,DSP Midcap Fund - Direct Plan - Growth,DSP Mutual Fund,mid_cap,2026-08-28,178.405,2026-08-28,10.366351578738996,16.420676723468276,13.645300377682211,16.132787558545754,42.592592592592595,36.95652173913043,25.0,35.06038647342995
120158,Kotak Large & Mid Cap Fund - Direct- Growth,Kotak Mahindra Mutual Fund,mid_cap,2026-08-28,414.628,2026-08-28,8.319900935521861,15.515364885446846,15.139907753499514,15.3509622888467,25.925925925925924,28.26086956521739,50.0,34.08212560386473
130498,HDFC Large & Mid Cap Fund - Growth Option - Direct Plan,HDFC Mutual Fund,mid_cap,2026-08-28,374.345,2026-08-28,7.179259598591359,15.109836517029795,16.46763948253951,16.663341390363705,18.51851851851852,23.91304347826087,62.5,33.8707729468599
118678,Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,mid_cap,2026-08-28,1649.7294,2026-08-28,6.689272981534677,17.027442877843146,14.838964402660505,17.166586981949923,14.814814814814813,43.47826086956522,40.0,33.835748792270536
148474,Baroda BNP Paribas Large and Mid Cap Fund- Direct Plan -Growth Option,Baroda BNP Paribas Mutual Fund,mid_cap,2026-08-28,30.6252,2026-08-28,8.829622785664792,15.809404848781949,14.754060772378264,14.90397288552795,29.629629629629626,32.608695652173914,37.5,33.182367149758456
119721,SBI LARGE & MIDCAP FUND -DIRECT PLAN -Growth,SBI Mutual Fund,mid_cap,2026-08-28,715.0686,2026-08-28,7.5556054258176575,14.605440041814322,15.083110335927241,15.021854062041424,22.22222222222222,19.565217391304348,47.5,28.742753623188406
119716,SBI MIDCAP FUND - DIRECT PLAN - GROWTH,SBI Mutual Fund,mid_cap,2026-08-28,276.5422,2026-08-28,9.826480783100177,13.123339746008744,15.358378894145975,15.115375575162588,37.03703703703704,4.3478260869565215,52.5,28.60024154589372
120726,UTI Mid Cap Fund-Growth Option- Direct,UTI Mutual Fund,mid_cap,2026-08-28,362.8909,2026-08-28,9.984436917994532,14.169436955106129,14.13024302959629,16.35286812007261,40.74074074074074,13.043478260869565,32.5,27.18961352657005
133710,LIC MF Large & Mid Cap Fund-Direct Plan-Growth,LIC Mutual Fund,mid_cap,2026-08-28,46.6155,2026-08-28,7.720233115961772,15.94409268236847,13.457143617028855,15.707284530708801,24.074074074074073,34.78260869565217,17.5,26.38526570048309
119436,Aditya Birla Sun Life Large & Mid Cap Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,mid_cap,2026-08-28,1096.89,2026-08-28,11.511091230709813,13.57813926465834,9.798337506571176,16.987928087952074,57.407407407407405,8.695652173913043,2.5,21.45048309178744
118834,Mirae Asset Large & Midcap Fund - Direct Plan - Growth,Mirae Asset Mutual Fund,mid_cap,2026-08-28,181.587,2026-08-28,9.834389819026402,14.295142960414431,12.593764813503917,16.102219120753023,38.88888888888889,15.217391304347828,10.0,20.7536231884058
119218,DSP Large & Mid Cap Fund - Direct Plan - Growth,DSP Mutual Fund,mid_cap,2026-08-28,706.848,2026-08-28,5.342159933949531,15.342924083609022,13.571117012067235,15.928941727464146,11.11111111111111,26.08695652173913,22.5,20.518115942028984
135677,Navi Large & Midcap Fund- Direct Plan- Growth Option,Navi Mutual Fund,mid_cap,2026-08-28,45.4655,2026-08-28,10.393347092387994,12.050395603767594,12.810600865147915,15.619178389282851,44.44444444444444,2.1739130434782608,15.0,18.702898550724637
118278,CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - GROWTH OPTION,Canara Robeco Mutual Fund,mid_cap,2026-08-28,302.27,2026-08-28,3.644904676999028,14.40585708714921,12.460923040039006,16.389126132250986,5.555555555555555,17.391304347826086,7.5,10.873188405797102
125307,PGIM India Midcap Fund - Direct Plan - Growth Option,PGIM India Mutual Fund,mid_cap,2026-08-28,78.86,2026-08-28,4.96472780513777,13.454311415322584,12.70767729599649,16.645892689533405,9.25925925925926,6.521739130434782,12.5,9.13647342995169
